t,x,y,z,yaw_deg,speed_mps,speed_kph,throttle,brake,steer,lane_id,lane_type,lane_offset_m,speed_limit_kph,traffic_light_state
34.961124658584595,-103.04100036621094,98.27532958984375,0.0005952835199423134,-100.3202896118164,6.269,22.57,0.0,0.0,0.0,-1,Driving,-1.043,30.0,Unknown
35.0721230506897,-103.33423614501953,96.57077026367188,-0.0031767652835696936,-99.94219970703125,5.313,19.13,0.0,0.0,0.0,-1,Driving,-1.281,30.0,Unknown
35.18212294578552,-103.56694793701172,95.3420181274414,-0.00981647428125143,-100.1839370727539,4.813,17.33,0.0,0.0,0.0,-1,Driving,-1.406,30.0,Unknown
35.290125131607056,-103.83131408691406,94.00029754638672,-0.0179318618029356,-100.69889831542969,4.317,15.54,0.0,0.0,0.0,-1,Driving,-1.506,30.0,Unknown
35.40212535858154,-104.0510025024414,92.82422637939453,-0.0001479721104260534,-100.74040222167969,3.671,13.22,0.0,0.0,0.0,-1,Driving,-1.583,30.0,Unknown
35.51012301445007,-104.24504852294922,91.8196792602539,0.00028682706761173904,-100.7386474609375,3.22,11.59,0.3,0.0,0.0,-1,Driving,-1.626,30.0,Unknown
35.62212371826172,-104.43757629394531,90.81841278076172,-0.002579078543931246,-100.74121856689453,3.784,13.62,1.0,0.0,0.0,-1,Driving,-1.655,30.0,Unknown
35.73012447357178,-104.64911651611328,89.73960876464844,-0.009501457214355469,-100.77082824707031,4.957,17.84,1.0,0.0,0.0,-1,Driving,-1.664,30.0,Unknown
35.84112215042114,-104.95494079589844,88.1124038696289,-0.004391517490148544,-100.77488708496094,5.788,20.84,0.0,0.0,0.0,-1,Driving,-1.658,30.0,Unknown
35.94918394088745,-105.21240234375,86.75018310546875,-0.001579933101311326,-100.77503967285156,5.345,19.24,0.0,0.0,0.0,-1,Driving,-1.621,30.0,Unknown
36.06025791168213,-105.49163818359375,85.28682708740234,-0.003963737282902002,-100.76439666748047,4.657,16.76,0.0,0.0,0.0,-1,Driving,-1.547,30.0,Unknown
36.16986703872681,-105.68892669677734,84.25251007080078,-0.004338264465332031,-100.76396179199219,3.59,12.92,0.0,1.0,0.0,-1,Driving,-1.475,30.0,Unknown
36.279866456985474,-105.83871459960938,83.46526336669922,-0.004011268727481365,-100.76526641845703,2.026,7.29,0.0,0.0,0.0,-1,Driving,-1.41,30.0,Unknown
36.385868072509766,-105.92906188964844,82.98939514160156,-0.004268608056008816,-100.7640380859375,1.796,6.46,0.0,0.0,0.0,-1,Driving,-1.366,30.0,Unknown
36.49286723136902,-106.02300262451172,82.49470520019531,-0.004347419831901789,-100.76393127441406,1.538,5.54,0.0,0.0,0.0,-1,Driving,-1.317,30.0,Unknown
36.59986615180969,-106.10074615478516,82.08595275878906,-0.004490470979362726,-100.76591491699219,1.425,5.13,0.7,0.0,0.0,-1,Driving,-1.273,30.0,Unknown
36.70986819267273,-106.1890869140625,81.62184143066406,-0.004625358618795872,-100.76817321777344,2.432,8.76,1.0,0.0,0.0,-1,Driving,-1.221,30.0,Unknown
36.81686758995056,-106.3368148803711,80.84514617919922,-0.004731254652142525,-100.76642608642578,3.69,13.28,0.0,0.0,0.0,-1,Driving,-1.126,30.0,Unknown
36.926867961883545,-106.5072021484375,79.94900512695312,-0.004658699035644531,-100.7677993774414,3.538,12.74,0.0,0.0,0.0,-1,Driving,-1.006,30.0,Unknown
37.036869049072266,-106.66045379638672,79.14299774169922,-0.004372062627226114,-100.76618194580078,3.128,11.26,0.0,0.0,0.0,-1,Driving,-0.887,30.0,Unknown
37.14586806297302,-106.81934356689453,78.29460906982422,-0.004315299913287163,-100.72444152832031,2.682,9.65,0.3,0.0,0.1,-1,Driving,-0.755,30.0,Unknown
37.253867864608765,-106.91270446777344,77.60137939453125,-0.003474082797765732,-99.99496459960938,3.027,10.9,0.9,0.0,0.1,-1,Driving,-0.675,30.0,Unknown
37.360867500305176,-107.0074462890625,76.69758605957031,-0.0025515365414321423,-98.77118682861328,4.078,14.68,0.0,0.0,0.2,-1,Driving,-0.588,30.0,Unknown
37.46786713600159,-107.1615982055664,75.51815795898438,-0.0034111402928829193,-98.20404815673828,3.767,13.56,0.0,0.0,0.0,-1,Driving,-0.426,30.0,Unknown
37.57787013053894,-107.30755615234375,74.49164581298828,-0.0034516523592174053,-98.20242309570312,3.235,11.65,0.0,0.0,0.0,-1,Driving,-0.269,30.0,Unknown
37.68586778640747,-107.4346923828125,73.60425567626953,-0.003310737432911992,-98.20211029052734,2.759,9.93,0.0,0.0,0.0,-1,Driving,-0.131,30.0,Unknown
37.79338788986206,-107.52739715576172,72.96302795410156,-0.004426002502441406,-98.2033462524414,2.421,8.71,0.0,0.0,0.0,-1,Driving,-0.032,30.0,Unknown
37.90138864517212,-107.62364196777344,72.2984619140625,-0.004221992567181587,-98.20355987548828,2.072,7.46,0.0,0.0,0.0,-1,Driving,0.072,30.0,Unknown
38.01039004325867,-107.69281005859375,71.81932830810547,-0.004128684755414724,-98.20203399658203,1.82,6.55,0.0,0.0,0.0,-1,Driving,0.147,30.0,Unknown
38.12038850784302,-107.7646484375,71.32038116455078,-0.004451103042811155,-98.20207977294922,1.556,5.6,0.0,0.0,0.0,-1,Driving,0.224,30.0,Unknown
38.22974371910095,-107.80661010742188,71.02835845947266,-0.004408912733197212,-98.20195770263672,1.402,5.05,0.0,0.0,0.0,-1,Driving,0.269,30.0,Unknown
38.338330030441284,-107.84247589111328,70.64260864257812,-0.004026145674288273,-97.80146026611328,1.195,4.3,0.0,0.0,0.1,-1,Driving,0.309,30.0,Unknown
38.44994640350342,-107.86753845214844,70.31294250488281,-0.0037681960966438055,-97.3780288696289,1.017,3.66,0.0,0.0,0.0,-1,Driving,0.338,30.0,Unknown
38.55794310569763,-107.8976821899414,70.07687377929688,-0.00423648813739419,-97.36980438232422,0.893,3.22,0.0,0.0,0.0,-1,Driving,0.371,30.0,Unknown
38.665945053100586,-107.92913055419922,69.83126831054688,-0.003925132565200329,-97.36956024169922,0.764,2.75,0.0,0.0,0.0,-1,Driving,0.405,30.0,Unknown
38.77594542503357,-107.95051574707031,69.66061401367188,-0.004196739289909601,-97.35403442382812,0.66,2.38,0.6,0.0,0.1,-1,Driving,0.429,30.0,Unknown
38.88594436645508,-107.97604370117188,69.307373046875,-0.004197120666503906,-96.94161224365234,1.779,6.4,1.0,0.0,0.1,-1,Driving,0.458,30.0,Unknown
38.99394416809082,-107.99898529052734,68.68535614013672,-0.0033363723196089268,-95.89134979248047,3.107,11.18,1.0,0.0,0.2,-1,Driving,0.488,30.0,Unknown
39.103464126586914,-107.98107147216797,67.49981689453125,-0.0012324905255809426,-93.30044555664062,4.719,16.99,1.0,0.0,0.2,-1,Driving,0.483,30.0,Unknown
39.21546411514282,-107.85414123535156,65.9190444946289,0.0006230545113794506,-89.28863525390625,5.66,20.38,0.0,0.0,0.3,-1,Driving,0.374,30.0,Unknown
39.32446599006653,-107.7111587524414,64.50103759765625,0.000799903878942132,-86.53410339355469,5.636,20.29,0.0,0.0,0.0,-1,Driving,0.247,30.0,Unknown
39.433465003967285,-107.60233306884766,62.92099380493164,-0.0034904861822724342,-86.0538330078125,4.965,17.87,0.0,0.0,0.0,-1,Driving,0.156,30.0,Unknown
39.542463064193726,-107.50282287597656,61.53782653808594,-0.0019594954792410135,-86.02371978759766,4.288,15.44,0.0,0.0,0.0,-1,Driving,0.072,30.0,Unknown
39.64846444129944,-107.45389556884766,60.53677749633789,-0.003028602572157979,-86.41561126708984,3.749,13.49,0.0,0.0,-0.1,-1,Driving,0.034,30.0,Unknown
39.75646448135376,-107.4078369140625,59.6602897644043,-0.00445354450494051,-86.62200164794922,3.295,11.86,0.0,0.0,0.0,-1,Driving,-0.002,30.0,Unknown
39.86546611785889,-107.36333465576172,58.88663101196289,-0.003852271940559149,-86.62545013427734,2.988,10.76,0.4,0.0,0.0,-1,Driving,-0.038,30.0,Unknown
39.97546744346619,-107.27690887451172,57.90929412841797,-0.0031532668508589268,-86.07042694091797,3.771,13.57,1.0,0.0,0.1,-1,Driving,-0.113,30.0,Unknown
40.08346390724182,-107.17108917236328,56.53650665283203,-0.003882560646161437,-85.83367156982422,5.306,19.1,1.0,0.0,0.0,-1,Driving,-0.204,30.0,Unknown
40.19046664237976,-107.07669067382812,55.20496368408203,0.0018503188621252775,-86.07403564453125,5.284,19.02,1.0,0.0,0.0,-1,Driving,-0.283,30.0,Green
40.29946517944336,-107.00001525878906,54.07814025878906,0.026362571865320206,-86.92900848388672,3.938,14.18,1.0,0.0,0.0,-1,Driving,-0.347,30.0,Green
40.407463788986206,-106.93047332763672,52.68578338623047,0.014332618564367294,-87.47943115234375,4.973,17.9,1.0,0.0,0.0,-1,Driving,-0.401,30.0,Green
40.51469445228577,-106.8801040649414,51.473934173583984,0.008156013675034046,-87.95735931396484,4.855,17.48,1.0,0.0,0.0,-1,Driving,-0.438,30.0,Green
40.62427377700806,-106.83631896972656,50.14741134643555,0.0032201004214584827,-88.20075225830078,5.688,20.48,1.0,0.0,0.0,-1,Driving,-0.467,30.0,Green
40.731273889541626,-106.79249572753906,48.30291748046875,0.001685829134657979,-88.64425659179688,6.407,23.07,1.0,0.0,0.0,-1,Driving,-0.49,30.0,Green
40.83927392959595,-106.75435638427734,46.703548431396484,0.008326606824994087,-88.95037078857422,6.42,23.11,1.0,0.0,0.0,-1,Driving,-0.51,30.0,Green
40.94827461242676,-106.71278381347656,44.76738357543945,0.012228203006088734,-89.34042358398438,6.456,23.24,1.0,0.0,0.0,-1,Driving,-0.53,30.0,Green
41.05627202987671,-106.6821060180664,43.27407455444336,0.02596965804696083,-89.44011688232422,5.317,19.14,1.0,0.0,0.0,-1,Driving,-0.544,30.0,Unknown
41.16279101371765,-106.63337707519531,41.57510757446289,0.011433372274041176,-88.77714538574219,5.946,21.41,1.0,0.0,0.1,-1,Driving,-0.574,30.0,Unknown
41.26978945732117,-106.55207824707031,40.17303466796875,0.010484428144991398,-87.6937255859375,5.114,18.41,1.0,0.0,0.0,-1,Driving,-0.639,30.0,Unknown
41.379793643951416,-106.4216079711914,38.499385833740234,0.010213127359747887,-86.15863800048828,5.873,21.14,1.0,0.0,0.0,-1,Driving,-0.751,30.0,Unknown
41.48979067802429,-106.21006774902344,36.77626037597656,0.010504340752959251,-83.68163299560547,5.473,19.7,0.0,0.0,0.0,-1,Driving,-0.865,30.0,Unknown
41.59779191017151,-106.02549743652344,35.527339935302734,0.013883399777114391,-82.15531921386719,4.808,17.31,0.0,0.0,0.0,-1,Driving,-0.848,30.0,Unknown
41.70779037475586,-105.86795043945312,34.40473175048828,0.001413536025211215,-82.02467346191406,4.293,15.45,0.0,0.0,0.0,-1,Driving,-0.728,30.0,Unknown
41.81679058074951,-105.70162963867188,33.230712890625,-0.007829398848116398,-82.02540588378906,3.67,13.21,0.0,0.0,0.0,-1,Driving,-0.512,30.0,Unknown
41.92779064178467,-105.55929565429688,32.22164535522461,-0.003464774927124381,-82.02345275878906,3.15,11.34,0.0,0.0,0.0,-1,Driving,-0.252,30.0,Unknown
42.03378868103027,-105.45730590820312,31.4936466217041,-0.00329387653619051,-82.02898406982422,2.74,9.86,0.2,0.0,0.0,-1,Driving,-0.024,30.0,Unknown
42.14478898048401,-105.34120178222656,30.65924072265625,-0.004286994691938162,-82.06065368652344,3.054,10.99,0.9,0.0,0.0,-1,Driving,0.278,30.0,Unknown
42.254788398742676,-105.21440887451172,29.748380661010742,-0.004605521913617849,-82.0650634765625,4.246,15.29,1.0,0.0,0.0,-1,Driving,0.652,30.0,Unknown
42.36479210853577,-105.06281280517578,28.256847381591797,-0.0034904861822724342,-83.0843734741211,5.422,19.52,1.0,0.0,-0.1,-1,Driving,1.402,30.0,Unknown
42.474788188934326,-104.91452026367188,26.39246940612793,-0.0006132125854492188,-84.55624389648438,6.955,25.04,1.0,0.0,0.0,1,Driving,-1.437,30.0,Unknown
42.58479070663452,-104.7022933959961,24.10270118713379,-0.004311027470976114,-84.73503875732422,8.409,30.27,1.0,0.0,0.0,1,Driving,0.548,30.0,Unknown
42.69479060173035,-104.45075225830078,21.33294105529785,-0.004241066053509712,-84.75460052490234,10.068,36.24,1.0,0.0,0.0,1,Driving,-0.395,30.0,Unknown
42.80214834213257,-104.20526123046875,18.645183563232422,-0.0038359451573342085,-84.75897216796875,11.439,41.18,1.0,0.0,0.0,1,Driving,0.316,30.0,Unknown
42.910054206848145,-104.02596282958984,15.63882064819336,-0.0025949478149414062,-86.34225463867188,12.613,45.41,1.0,0.0,-0.1,1,Driving,-2.336,30.0,Unknown
43.019635915756226,-103.8729248046875,11.689424514770508,0.00281352992169559,-88.24726104736328,13.427,48.34,1.0,0.0,0.0,1,Driving,2.164,30.0,Unknown
43.131638288497925,-103.74481964111328,7.683939456939697,-0.0016660690307617188,-88.52808380126953,13.405,48.26,1.0,0.0,0.0,1,Driving,-0.923,30.0,Unknown
43.24216151237488,-103.63795471191406,3.501213312149048,-0.005973319988697767,-88.56880950927734,14.692,52.89,1.0,0.0,0.0,1,Driving,0.69,30.0,Unknown
43.351162910461426,-103.50691223144531,-1.8798959255218506,-0.0038525008130818605,-88.58040618896484,15.947,57.41,1.0,0.0,0.0,1,Driving,0.287,30.0,Unknown
43.4611611366272,-103.40615844726562,-5.967653751373291,-0.003940544091165066,-88.58300018310547,16.76,60.34,1.0,0.0,0.0,-2,Driving,0.232,30.0,Unknown
43.571160554885864,-103.24785614013672,-11.073904991149902,-0.004010581877082586,-88.11058044433594,16.998,61.19,0.0,0.0,0.0,-2,Driving,0.131,30.0,Unknown
43.677161693573,-103.08399200439453,-16.050539016723633,-0.0027892685029655695,-87.9518814086914,16.253,58.51,0.0,0.0,0.0,-2,Driving,0.023,30.0,Unknown
43.787161111831665,-102.88191986083984,-21.655473709106445,-0.0022797775454819202,-87.66256713867188,15.971,57.49,0.0,0.0,0.0,-2,Driving,-0.116,30.0,Unknown
43.893163204193115,-102.69721221923828,-25.65738296508789,-0.03725360706448555,-87.20232391357422,15.923,57.32,0.0,0.0,0.1,-2,Driving,-0.089,30.0,Unknown
44.001160621643066,-102.24823760986328,-30.35405921936035,0.002191429026424885,-83.75314331054688,11.957,43.04,0.0,0.0,0.1,-2,Driving,0.216,30.0,Unknown
44.10916209220886,-101.68556213378906,-33.58152389526367,0.015386314131319523,-79.14790344238281,10.055,36.2,0.0,0.0,0.2,-2,Driving,0.493,30.0,Unknown
44.217161655426025,-100.90593719482422,-36.2645378112793,0.011917686089873314,-73.44376373291016,8.609,30.99,0.0,0.0,0.2,-2,Driving,0.628,30.0,Unknown
44.326162815093994,-99.97649383544922,-38.4457893371582,0.005289650056511164,-67.72613525390625,7.301,26.28,0.0,0.0,0.3,-2,Driving,0.606,30.0,Unknown
44.43416142463684,-98.94438171386719,-40.1684455871582,0.0028178023640066385,-61.463775634765625,6.208,22.35,0.0,0.0,0.3,-2,Driving,0.419,30.0,Unknown
44.54216146469116,-98.0409164428711,-41.62863540649414,-0.0029858779162168503,-58.874794006347656,5.277,19.0,0.0,0.0,0.0,-2,Driving,0.311,30.0,Unknown
44.650160789489746,-97.27710723876953,-42.87255096435547,-0.0018249129643663764,-58.6076774597168,4.506,16.22,0.0,0.0,0.0,-2,Driving,0.281,30.0,Unknown
44.76216125488281,-96.6214370727539,-43.93680191040039,-0.0015767287695780396,-58.55088424682617,3.89,14.0,0.3,0.0,0.1,-2,Driving,0.295,30.0,Unknown
44.8706841468811,-96.06694793701172,-44.745872497558594,-0.0032406996469944715,-57.55906677246094,4.087,14.71,0.9,0.0,0.1,-2,Driving,0.285,30.0,Unknown
44.98068380355835,-95.38560485839844,-45.68922424316406,-0.0011124801822006702,-56.21482849121094,5.177,18.64,1.0,0.0,0.2,-2,Driving,0.275,30.0,Unknown
45.08904004096985,-94.30711364746094,-46.97426223754883,0.0009553146082907915,-52.87683868408203,6.298,22.67,1.0,0.0,0.2,-2,Driving,0.196,30.0,Unknown
45.195616245269775,-93.11766052246094,-48.21687316894531,0.0013028335524722934,-49.126121520996094,7.435,26.76,1.0,0.0,0.3,-2,Driving,0.076,30.0,Unknown
45.30561804771423,-91.72761535644531,-49.564231872558594,0.0019462966592982411,-45.652427673339844,7.758,27.93,0.0,0.0,0.0,-2,Driving,-0.018,30.0,Unknown
45.41662001609802,-90.18890380859375,-51.11769485473633,-0.004122581332921982,-45.006195068359375,6.87,24.73,0.0,0.0,0.0,-2,Driving,0.072,30.0,Unknown
45.528616189956665,-89.0382080078125,-52.256126403808594,-0.0031534957233816385,-44.86265563964844,6.216,22.38,0.6,0.0,0.1,-2,Driving,0.227,30.0,Unknown
45.63761854171753,-87.63015747070312,-53.52972412109375,-0.002813148545101285,-43.29965591430664,6.656,23.96,1.0,0.0,0.1,-2,Driving,0.434,30.0,Unknown
45.746617555618286,-85.89868927001953,-54.9537353515625,0.0017959976103156805,-40.55389404296875,8.243,29.67,1.0,0.0,0.2,-2,Driving,0.727,30.0,Unknown
45.85661792755127,-84.0680923461914,-56.22321319580078,0.004828529432415962,-36.360042572021484,9.545,34.36,1.0,0.0,0.2,-2,Driving,0.999,30.0,Unknown
45.96461725234985,-81.36871337890625,-57.74541473388672,0.00769664766266942,-29.7613525390625,11.087,39.91,1.0,0.0,0.3,-2,Driving,1.358,30.0,Unknown
46.07361817359924,-78.71438598632812,-58.80031204223633,0.01339389756321907,-21.93321418762207,11.451,41.22,0.0,0.0,0.3,-2,Driving,1.578,30.0,Unknown
46.17961525917053,-75.62760925292969,-59.49039840698242,0.019957084208726883,-11.300737380981445,9.868,35.52,0.0,0.0,0.4,-2,Driving,1.627,30.0,Unknown
46.28762078285217,-73.34272766113281,-59.717952728271484,0.01683277077972889,-4.708711624145508,8.706,31.34,0.0,0.0,0.0,-2,Driving,1.586,30.0,Red
46.396618604660034,-70.92736053466797,-59.91790771484375,-0.0041989516466856,-3.4497079849243164,7.455,26.84,0.0,0.0,0.0,-2,Driving,1.687,30.0,Red
46.505616664886475,-69.18496704101562,-60.011966705322266,-0.00529277790337801,-3.3487560749053955,6.526,23.49,0.0,0.0,0.0,-1,Driving,-1.703,30.0,Red
46.617615699768066,-67.3818588256836,-60.108070373535156,0.00036685942905023694,-3.342438220977783,5.571,20.06,0.0,0.0,0.0,-1,Driving,-1.588,30.0,Red
46.727619647979736,-66.08409881591797,-60.18428039550781,-0.0030114364344626665,-3.3439338207244873,4.878,17.56,0.0,0.0,0.0,-1,Driving,-1.498,30.0,Red
46.83561944961548,-64.94610595703125,-60.25251770019531,-0.004286536946892738,-3.341858386993408,4.273,15.38,0.0,0.0,0.0,-1,Driving,-1.418,30.0,Red
46.947617292404175,-63.72815704345703,-60.32453918457031,-0.0035006331745535135,-3.3413703441619873,2.55,9.18,0.0,1.0,0.0,-1,Driving,-1.334,30.0,Red
47.056615352630615,-63.46059036254883,-60.34042739868164,-0.0037021255120635033,-3.340820550918579,0.012,0.04,0.0,1.0,0.0,-1,Driving,-1.315,30.0,Red
47.16561698913574,-63.45315933227539,-60.34077835083008,-0.004046592395752668,-3.3406989574432373,0.03,0.11,0.0,1.0,0.0,-1,Driving,-1.315,30.0,Red
47.27361845970154,-63.44620895385742,-60.34044647216797,-0.004433021415024996,-3.340607166290283,0.011,0.04,0.0,1.0,0.0,-1,Driving,-1.315,30.0,Red
47.38211965560913,-63.446224212646484,-60.340091705322266,-0.004591178614646196,-3.3406076431274414,0.007,0.02,0.0,1.0,0.0,-1,Driving,-1.315,30.0,Red
47.48926663398743,-63.448612213134766,-60.34006881713867,-0.004437904339283705,-3.3405771255493164,0.006,0.02,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
47.59926509857178,-63.44938659667969,-60.34023666381836,-0.004461631644517183,-3.3405773639678955,0.001,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
47.70726752281189,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
47.817267656326294,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
47.925267696380615,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.03226685523987,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.14227080345154,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.252264976501465,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.361265659332275,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.4712655544281,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.58226442337036,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.68826723098755,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.793264389038086,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
48.90326714515686,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.013266801834106,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.11826682090759,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.22726631164551,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.3342661857605,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.44226431846619,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.55179262161255,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.66002559661865,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.768592834472656,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.878591537475586,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
49.989593505859375,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.09759211540222,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.2035915851593,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.30959129333496,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.4175922870636,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.52559208869934,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.631590843200684,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.741591930389404,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.849592447280884,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
50.96159386634827,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
51.071592807769775,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
51.18159198760986,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
51.2905912399292,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Red
51.40059494972229,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
51.511592864990234,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
51.62059187889099,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
51.72559213638306,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
51.83402633666992,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
51.940733194351196,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.05273103713989,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.161731004714966,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.27273082733154,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.380733251571655,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.49173069000244,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.59873032569885,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
52.70573329925537,-63.44917297363281,-60.34027099609375,-0.004486045800149441,-3.3405771255493164,0.0,0.0,0.0,0.0,0.0,-1,Driving,-1.315,30.0,Green
